link,category,title,total_time,yields,ingredients,instructions,image,nutrients,dish,author
https://www.ah.nl/allerhande/recept/R-R1190333/indiase-notencurry-met-kikkererwten-en-rijst,veganistisch,Indiase notencurry met kikkererwten & rijst,15,4 serving(s),pandanrijst uien cashewnoten bloemkoolroosjes arachideolie bonenkruiden kokosmelk water kikkererwten blik koriander,"Kook de rijst volgens de aanwijzingen op de verpakking. Snijd de uien in halve ringen.
Verhit een hapjespan zonder olie of boter en rooster de cashewnoten 5 min. op middelhoog vuur goudbruin.
Haal uit de pan en laat afkoelen.
Halveer ondertussen de bloemkoolroosjes en snijd de grote roosjes in kwarten.
Verhit de olie in dezelfde hapjespan en fruit de ui en Indiase bonenkruiden 2 min.
Doe ondertussen de helft van de cashewnoten samen met de kokosmelk in de blender en maal 30 sec.
Voeg de bloemkool, cashewkokosmelk, het water en peper en zout toe aan de hapjespan en breng aan de kook.
Laat 10 min. op middelhoog vuur met de deksel op de pan stoven. Roer af en toe.
Doe ondertussen de kikkerwerwten in een vergiet, spoel af onder koud stromend water en laat uitlekken. Voeg de laatste 3 min. toe.
Snijd ondertussen de koriander grof. Serveer de rijst met de curry en bestrooi met de koriander en de rest van de cashewnoten.",https://static.ah.nl/static/recepten/img_105307_2048x1496_JPG.jpg,"{'calories': '665 kcal', 'fatContent': '27 g vet', 'saturatedFatContent': '11 g waarvan verzadigd', 'carbohydrateContent': '80 g koolhydraten', 'proteinContent': '20 g eiwit'}",curry,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1190313/champignon-kokossoep-met-rijst,veganistisch,Champignon-kokossoep met rijst,20,4 serving(s),pandanrijst oesterzwammen Thaise kokosmelk water limoen koriander peper,"Bereid de rijst volgens de aanwijzingen op de verpakking.
Snijd ondertussen de kastanjechampignons in parten en scheur de oesterzwammen in grote stukken.
Verhit de olie in een soeppan met dikke bodem en bak de champignons en zwammen met de tom ka kruidenpasta 3 min. op middelhoog vuur.
Voeg de kokosmelk en het water toe en breng aan de kook. Laat 5 min. op laag vuur koken.
Snijd ondertussen de limoen in parten, de koriander grof en de peper in ringetjes en doe in schaaltjes. Schep de rijst in een kom.
Serveer de soep apart.",https://static.ah.nl/static/recepten/img_104914_2048x1496_JPG.jpg,"{'calories': '375 kcal', 'fatContent': '16 g vet', 'saturatedFatContent': '12 g waarvan verzadigd', 'carbohydrateContent': '48 g koolhydraten', 'proteinContent': '8 g eiwit'}",soep,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1190285/vegan-pokebowl-met-watermeloen-en-rode-rijst,veganistisch,Vegan pokébowl met watermeloen en rode rijst,35,4 serving(s),volkoren rijst mini watermeloen limoen sojasaus sesamolie komkommer wasabibollen sojabonen,"Bereid de rijst volgens de aanwijzingen op de verpakking.
Snijd het vruchtvlees van de watermeloen in blokjes van 1½ cm. Pers de vrucht van de limoen uit. Snijd de bosui in flinterdunne schuine reepjes.
Laat de gember uitlekken en vang 2 el van het vocht (per 4 personen) op.
Schep de watermeloen in een kom en voeg 2 el limoensap (per 4 personen), de bosui, het gembervocht, de sojasaus en sesamolie toe.
Laat staan tot gebruik en schep af en toe om.
Halveer de komkommer in de lengte en verwijder met een theelepel de zaadlijsten. Snijd in boogjes. Hak de wasabibollen fijn.
Snijd de avocado’s overlangs doormidden. Verwijder de pit en schep het vruchtvlees met een lepel uit de schil.
Schep samen met de ingelegde gember in een hoge beker en pureer met de staafmixer.
Breng op smaak met wat zout en schep in een spuitzak.
Verdeel de rijst over de kommen. Spuit een toef avocadocrème in het midden van de kom. Bestrooi met het wasabikruim.
Schep de watermeloen (bewaar het vocht), komkommer en sojabonen rondom de avocadocrème in delen over de rijst.
Serveer het vocht van de watermeloen erbij om de rijst op smaak te brengen.",https://static.ah.nl/static/recepten/img_105114_2048x1496_JPG.jpg,"{'calories': '630 kcal', 'fatContent': '25 g vet', 'saturatedFatContent': '5 g waarvan verzadigd', 'carbohydrateContent': '81 g koolhydraten', 'proteinContent': '15 g eiwit'}",rijst,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1189831/rodekoolnoedels-met-roerbakreepjes-en-sesam,veganistisch,Rodekoolnoedels met roerbakreepjes en sesam,25,4 serving(s),woknoedels rodekool cm sesamolie tofu roerbakreepjes sojasaus lente-uitjes sesamzaad,"Bereid de woknoedels volgens de aanwijzingen op de verpakking.
Leg ondertussen de halve rodekool met het snijvlak naar beneden op een plank. Snijd met een scherp keukenmes flinterdunne plakjes van de kool.
Je krijgt dan een soort noedels. Schil de gember en snijd zo fijn mogelijk.
Verhit de sesamolie in een ruime wok.
Bak de roerbakreepjes 2 min. op hoog vuur en neem daarna uit de pan met een schuimspaan, maar laat het bakvet in de wok.
Doe de gember, rodekool en sojasaus in de wok en roerbak 3 min. mee. Voeg de peen julienne toe en roerbak nog 2 min.
Verdeel de woknoedels over de kommen en schep de rodekoolnoedels en vervolgens de roerbakreepjes erop.
Snijd de lente-uitjes in dunne ringetjes en strooi over de noedels. Bestrooi met het sesamzaad.",https://static.ah.nl/static/recepten/img_101533_2048x1496_JPG.jpg,"{'calories': '580 kcal', 'fatContent': '28 g vet', 'saturatedFatContent': '7 g waarvan verzadigd', 'carbohydrateContent': '51 g koolhydraten', 'proteinContent': '25 g eiwit'}",noedels,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1189602/vegan-risotto-met-shiitake-en-tomaten,veganistisch,Vegan risotto met shiitake en tomaten,35,4 serving(s),uien knoflook olijfolie risottorijst wijn bouillon cherrytomaten tak shiitake basilicum,"Snipper de ui en snijd de knoflook fijn. Verhit de olie in een pan met dikke bodem op hoog vuur. Voeg de ui toe en fruit 3 min.
Voeg de knoflook toe en bak 1 min. mee. Voeg de risottorijst toe en bak al roerend 3 min. mee tot de korrels glazig zijn.
Voeg de witte wijn toe en roer tot deze is opgenomen.
Voeg telkens een scheut hete bouillon toe en blijf roeren tot deze is opgenomen. Herhaal dit tot de rijst gaar is. Dit duurt ongeveer 20 min.
Verhit ondertussen de rest van de olie in een hapjespan.
Bak de cherrytomaten met de takken er nog aan 4 min. of totdat ze poffen. Neem uit de pan en zet opzij.
Snijd ondertussen de shiitake in stukken en bak 3-4 min. op hoog vuur. Breng op smaak met peper en eventueel zout.
Scheur ondertussen de basilicum in stukjes.
Verdeel de risotto over de borden en verdeel de shiitake, tomaten en de basilicum erover.",https://static.ah.nl/static/recepten/img_099117_2048x1496_JPG.jpg,"{'calories': '485 kcal', 'fatContent': '18 g vet', 'saturatedFatContent': '3 g waarvan verzadigd', 'carbohydrateContent': '67 g koolhydraten', 'proteinContent': '9 g eiwit'}",risotto,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1188201/thaise-noedelsalade-met-vegakip-en-broccoli,veganistisch,Thaise noedelsalade met vegakip & broccoli,20,4 serving(s),knoflook cm zonnebloemolie kipstukjes chilisaus sesamolie rijstnoedels taugé gezouten pinda's,"Snijd de knoflook en gember fijn. Snijd de broccoli in kleine roosjes. Schil de stronk en snijd in kleine stukjes.
Kook de broccoli 2 min. in kokend water met eventueel zout (blancheren).
Verhit ondertussen de zonnebloemolie in een wok of hapjespan en roerbak de kipstuckjes samen met de chilisaus 3 min.
Voeg de knoflook, gember, broccoli en de sesamolie toe en roerbak nog 1 min.
Kook ondertussen de noedels 2 min. Schep de taugé door de roerbak. Hak de pinda's grof.
Verdeel de noedels over de kommen, schep de roerbak erop en bestrooi met de pinda’s.",https://static.ah.nl/static/recepten/img_114531_2048x1496_JPG.jpg,"{'calories': '620 kcal', 'fatContent': '28 g vet', 'saturatedFatContent': '4 g waarvan verzadigd', 'carbohydrateContent': '56 g koolhydraten', 'proteinContent': '30 g eiwit'}",noedels,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187988/biologische-volkorenspaghetti-met-amandelpesto,veganistisch,Biologische volkorenspaghetti met amandelpesto,25,2 serving(s),paprika's pot cuisine rijst peterselie amandelen olijfolie spaghetti knoflook cherrytomaten tak,"Breng 2 ruime pannen water aan de kook. Laat de paprika’s uitlekken en doe ze met de room in een hoge beker.
Pureer met de staafmixer. Bewaar tot gebruik in een bakje en maak de beker schoon.
Snijd de peterselie grof en hak de amandelen grof.
Doe de peterselie en amandelen met de olie in de hoge beker en pureer met de staafmixer tot pesto. Breng op smaak met peper en eventueel zout.
Voeg als het water kookt de spaghetti en eventueel zout toe aan een van de pannen. Kook in 8 min. beetgaar.
Verdeel de broccoli in kleine roosjes, schil de stronk met de dunschiller en snijd in stukjes. Voeg toe aan de andere pan kokend water en kook 4 min.
Verhit ondertussen de rest van de olie in de hapjespan. Maak de knoflook schoon en snijd fijn.
Fruit de knoflook 1 min. Voeg de paprikaroomsaus, peper en eventueel zout toe en verwarm 5 min. op laag vuur.
Was de cherrytomaten. Giet de broccoli af en laat goed uitlekken. Giet de pasta af en meng door de saus. Schep ook de broccoli erdoor.
Verdeel de pasta over de borden, verdeel de tomaten erover en serveer de pesto erbij.",https://static.ah.nl/static/recepten/img_111915_2048x1496_JPG.jpg,"{'calories': '790 kcal', 'fatContent': '48 g vet', 'saturatedFatContent': '6 g waarvan verzadigd', 'carbohydrateContent': '68 g koolhydraten', 'proteinContent': '16 g eiwit'}",spaghetti,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187683/bulgursalade-met-hummus-en-falafel,veganistisch,Bulgursalade met hummus en falafel,20,2 serving(s),bulgur olijfolie knoflook/chilipeper hummus falafel munt,"Kook de bulgur volgens de aanwijzingen op de verpakking. Doe in een schaal.
Boen de citroen schoon. Rasp ondertussen de gele schil van de helft van de citroen, halveer de citroen en snijd in partjes.
Meng de olie, citroenrasp en ⅓ van de hummus door de bulgur.
Verhit de grillpan zonder olie of boter op hoog vuur. Snijd de courgette in plakken van een ½ cm dik en gril 4 min. Keer halverwege.
Verhit ondertussen de rest van de olie in een koekenpan en bak de falafel in 5 min. goudbruin.
Snijd ondertussen de munt fijn. Meng de courgette en munt door de bulgur.
Serveer met de falafel, de rest van de hummus en voor de liefhebber met de partjes citroen.",https://static.ah.nl/static/recepten/img_103768_2048x1496_JPG.jpg,"{'calories': '955 kcal', 'fatContent': '65 g vet', 'saturatedFatContent': '9 g waarvan verzadigd', 'carbohydrateContent': '60 g koolhydraten', 'proteinContent': '26 g eiwit'}",falafel,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1186737/aziatische-noedelsalade-met-tofu,veganistisch,Aziatische noedelsalade met tofu,15,4 serving(s),tarwebloem rijstnoedels tuinerwten water spitskool chilisaus,"Dep de tofu droog. Snijd in blokjes van l x l cm. Meng de tofu en bloem door elkaar.
Bereid de noedels volgens de aanwijzingen op de verpakking. Giet af.
Verhit ondertussen de olie in een wok en frituur de tofu eventueel in delen in 3 min. goudbruin en krokant. Keer halverwege.
Schep de tofu met een schuimspaan uit de wok. Laat de tofu uitlekken op keukenpapier.
Meng de gefrituurde tofu met de shichimi togarashi. Breng op smaak met peper en eventueel zout.
Doe de tuinerwten in een kom en schenk daar het kokende water over. Laat 2 min. staan en giet af.
Meng de noedels, erwten, kool, peen, en chilisaus door elkaar en breng op smaak met peper en eventueel zout.
Verdeel de noedelsalade over de borden en verdeel de tofu erover.",https://static.ah.nl/static/recepten/img_077318_2048x1496_JPG.jpg,"{'calories': '430 kcal', 'fatContent': '18 g vet', 'saturatedFatContent': '3 g waarvan verzadigd', 'carbohydrateContent': '44 g koolhydraten', 'proteinContent': '20 g eiwit'}",noedels,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1186636/vegan-curry-met-kikkererwten-kokosmelk-en-rijst,veganistisch,"Vegan curry met kikkererwten, kokosmelk en rijst",25,4 serving(s),kikkererwten blik olie currypasta wokgroente paprika kokosmelk,"Kook de rijst in ruim water in 8 min. gaar. Giet af en laat met de deksel op de pan 15 min. staan.
Laat ondertussen de kikkererwten uitlekken. Verhit de olie in een wok en fruit de currypasta 2 min. Voeg de roerbakmix toe en roerbak 2 min. mee.
Voeg de kokosmelk en kikkererwten toe en breng aan de kook. Laat 10 min. op laag vuur koken.
Schep regelmatig om. Breng op smaak met peper en eventueel zout. Serveer de curry met de rijst.",https://static.ah.nl/static/recepten/img_076556_2048x1496_JPG.jpg,"{'calories': '615 kcal', 'fatContent': '26 g vet', 'saturatedFatContent': '18 g waarvan verzadigd', 'carbohydrateContent': '72 g koolhydraten', 'proteinContent': '17 g eiwit'}",curry,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1186608/volkorenspaghetti-met-amandelpesto-en-broccoli,veganistisch,Volkorenspaghetti met amandelpesto en broccoli,25,4 serving(s),stronk paprika's pot cuisine rijst peterselie amandelen knoflook vierge olijfolie cherrytomaten tak,"Verdeel de broccoli in kleine roosjes. Schil de steel en snijd in stukjes. Laat de paprika’s uitlekken.
Doe de paprika met de room in de beker van de staafmixer en pureer. Bewaar tot gebruik in een bakje. Maak de beker schoon.
Snijd de peterselie grof en hak de amandelen grof. Snijd de knoflook fijn.
Doe de peterselie en amandelen met de olie in de beker van de staafmixer en pureer tot pesto. Breng op smaak met peper en eventueel zout.
Kook de pasta volgens de aanwijzingen op de verpakking beetgaar. Verhit ondertussen ½ el olie in een hapjespan en fruit de knoflook 1 min.
Voeg de paprikaroomsaus, peper en eventueel zout toe en verwarm 5 min. op laag vuur.
Kook ondertussen de broccoli in een pan met water 4 min. Giet af en laat goed uitlekken. Meng door de saus en warm 2 min. mee.
Giet de pasta af en meng door de saus.
Verdeel over de borden, leg de tomaten erop en serveer de pesto erbij. Lekker!",https://static.ah.nl/static/recepten/img_076599_2048x1496_JPG.jpg,"{'calories': '620 kcal', 'fatContent': '35 g vet', 'saturatedFatContent': '4 g waarvan verzadigd', 'carbohydrateContent': '52 g koolhydraten', 'proteinContent': '18 g eiwit'}",spaghetti,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1186515/mediterrane-groentetaart,veganistisch,Mediterrane groentetaart,125,4 serving(s),bol knoflook olijfolie aubergines tijm spitskool spinazie paprika's pot pijnboompitten cannellinibonen blik cherrytomaten tak,"Verwarm de oven voor op 180 °C.
Snijd een stukje van de bovenkant van de halve bol knoflook. Leg in de ingevette ovenschaal, besprenkel met de olie en pof in ca. 45 min. in de oven.
Controleer na 30 min. op gaarheid.
Snijd ondertussen de aubergines in de lengte in plakken van ½ cm dik. Ris de blaadjes van de takjes tijm.
Verhit de grillpan zonder olie of boter en gril de aubergineplakken in delen, elke portie 6 min. Keer halverwege.
Haal ondertussen 4 à 5 buitenste bladeren van de spitskool en snijd de harde kern eruit.
Kook de bladeren 4 min. in ruim kokend water en spoel met koud water (blancheren). Laat goed uitlekken. Dep droog met keukenpapier.
Verhit de olie in een pan. Voeg de spinazie in delen toe en laat al omscheppend met de helft van de tijm in 3 min. slinken.
Laat uitlekken in een vergiet en druk met de bolle kant van een lepel het vocht eruit. Breng op smaak met peper en eventueel zout.
Laat de paprika uitlekken en snijd in repen van 2 cm breed. Maal de pijnboompitten met de rest van de tijm in de keukenmachine.
Laat de bonen uitlekken. Haal de knoflook uit de oven en wip met een mes de gepofte tenen eruit.
Maal de bonen, knoflook en de rest van de olie in de keukenmachine tot een puree. Breng op smaak met peper en eventueel zout.
Bekleed de bodem en rand van de springvorm met de koolbladeren en houd 1 koolblad achter.
Verdeel achtereenvolgens de helft van de aubergine, bonenpasta, paprika en spinazie laag voor laag over de bodem. Druk voorzichtig aan.
Herhaal met de rest van de aubergine, bonenpasta, paprika en spinazie.
Vouw het achtergehouden koolblad er overheen, druk aan en dep eventueel droog. Verdeel de gemalen pijnboompitten erover.
Zet de springvorm op een bakplaat en leg de tomaten met tak op de bakplaat naast de vorm. Bak ca. 30 min. in het midden van de oven.
Neem uit de oven, zet op een bord en verwijder de springvorm. Garneer met de tomaten. Serveer direct. Lekker!",https://static.ah.nl/static/recepten/img_076115_2048x1496_JPG.jpg,"{'calories': '360 kcal', 'fatContent': '21 g vet', 'saturatedFatContent': '3 g waarvan verzadigd', 'carbohydrateContent': '22 g koolhydraten', 'proteinContent': '15 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1186363/erwtensoep-met-prei-en-munt,veganistisch,Erwtensoep met prei en munt,50,4 serving(s),water laurierblaadjes knolselderij preien munt tuinerwten,"Halveer de ui(en). Verhit de koekenpan zonder olie of boter en bak de ui op de snijkant 8 min. op middelhoog vuur. Hij mag zwart worden.
Breng ondertussen in een soeppan het water met zout, het laurierblaadje en de spliterwten aan de kook.
Laat met de deksel op de pan 20 min. zachtjes koken. Roer regelmatig. Voeg na 8 min. de ui toe.
Schil ondertussen de knolselderij en snijd in blokjes van 1 cm.
Snijd de prei in dunne halve ringen. Snijd de muntblaadjes fijn en houd enkele takjes apart.
Verwijder de ui uit de soeppan.
Voeg de helft van de knolselderij, ¾ van de prei, de munt en tuinerwten toe. Laat nog 20 min. koken tot de groenten gaar zijn. Roer regelmatig
Verhit ondertussen de olie in een koekenpan en bak de rest van de knolselderij 15 min. op middelhoog vuur goudbruin en gaar. Breng op smaak met peper.
Neem de soeppan van het vuur, verwijder het laurierblad en pureer de soep glad met de staafmixer. Breng op smaak met peper en eventueel zout.
Schep de soep in de kommen en verdeel de knolselderij, de rest van de prei en de achtergehouden takjes munt erover.",https://static.ah.nl/static/recepten/img_075161_2048x1496_JPG.jpg,"{'calories': '490 kcal', 'fatContent': '9 g vet', 'saturatedFatContent': '1 g waarvan verzadigd', 'carbohydrateContent': '58 g koolhydraten', 'proteinContent': '30 g eiwit'}",soep,Albert Heijn
